num_id,source,a3_lbl,brand,amManu,country,countai,ai1,ai2,ai3,has_ml,ai1_mg,ai1_ml,ai2_mg,ai2_ml,ai3_mg,ai3_ml,strength_lbl,fdc,salt,salt_name,packtype,packsize,NAFDAC_REGNO,a3,ai1_no,ai2_no,ai3_no,gname_no,gname,amBrand,natapp,qaact,ID2,DateofWHOprequalification,RefNo,GlobalFundQAStandard,WHOPrequalificationSRA,Manufacturingsite,ID4,source5,amBrand_BEN,AMM23,AMM24,LaboratoireFabricant,originalorder,CMR24_ID,GB_ID,CHECK
432,CMR,TABLET,PHARMASUCAM,PHARMACO DISTRIBUTION (PTY) ; MADRAS,SOUTH AFRICA,2,ARTESUNATE,AMODIAQUINE,.,0,100,.,270,.,.,.,100/270mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"3 , 6",,1,65,60,.,44,ASAQ,PHARMASUCAM | TABLET | ARTESUNATE AMODIAQUINE | 100/270mg | PHARMACO DISTRIBUTION (PTY) ; MADRAS,999*,0,.,.,.,.,.,.,.,.,.,"10301201 , 10301202 ",,,,.,.,4
446,BEN AWL DATA,TABLET,PHILCO-MAX,PHILCO PHARMA,GERMANY,2,PYRIMETHAMINE,SULFADOXINE,.,0,25,.,500,.,.,.,25/500mg,YES,UNKNOWN,.,individual package,3,,1,81,85,.,21,SP,PHILCO-MAX | TABLET | PYRIMETHAMINE SULFADOXINE | 25/500mg | PHILCO PHARMA,999*,0,.,.,.,.,.,.,506,BEN - SEARCH,PHILCO-MAX,,,,,.,.,5
NGA-0547,NAFDAC,TABLET,PHILCOQUININE,GRACURE PHARMA LTD,INDIA,1,QUININE,.,.,0,300,.,.,.,.,.,300mg,UNKNOWN,YES,SULPHATE,,,,1,83,.,.,19,QUININE,PHILCOQUININE | TABLET | QUININE | 300mg | GRACURE PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0828,NAFDAC,TABLET,PHILOMETHER PLUS,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,individual package,18,A4-8468,1,61,74,.,40,AL,PHILOMETHER PLUS | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0829,NAFDAC,TABLET,PHILOMETHER PLUS,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,PHILOMETHER PLUS | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0781,NAFDAC,TABLET,PHILOMETHER PLUS,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,PHILOMETHER PLUS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1325,NAFDAC,TABLET,PILOTRIM,PHAMATEX INDUSTRIES LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,400,.,80,.,.,.,400/80mg,UNKNOWN,UNKNOWN,.,,,B4-2273,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,PILOTRIM | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 400/80mg | PHAMATEX INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1326,NAFDAC,TABLET,PILOTRIM CAPLET,PHAMATEX INDUSTRIES LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,800,.,160,.,.,.,800/160mg,UNKNOWN,UNKNOWN,.,,,B4-2272,1,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,PILOTRIM CAPLET | TABLET | SULFAMETHOXAZOLE TRIMETHOPRIM | 800/160mg | PHAMATEX INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
240412_05,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,PINAMAL,SURMOUNT LABORATORIES PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,UNKNOWN,NO,.,individual package,6,,1,61,74,.,40,AL,PINAMAL | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | SURMOUNT LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
AwL_NGA_64,NGA-24-AwL,TABLET,PINAMAL 20/120 TABLETS,SURMOUNT LABORATORIES PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120MG,YES,NO,N/A,individual package,24,C4-0595,1,61,74,.,40,AL,PINAMAL 20/120 TABLETS | TABLET | ARTEMETHER LUMEFANTRINE | 20/120MG | SURMOUNT LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_65,NGA-24-AwL,TABLET,PINAMAL 80/480 TABLETS,SURMOUNT LABORATORIES PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,yes,no,n/a,individual package,6,C4-1060,1,61,74,.,40,AL,PINAMAL 80/480 TABLETS | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | SURMOUNT LABORATORIES PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_353,NGA-24-AwL,TABLET,PIPART,GLOBELA PHARMA PVT LTD,INDIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320MG,YES,YES,phosphate,individual package,9,A4-4503,1,71,77,.,55,DHA-PPQ,PIPART | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320MG | GLOBELA PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0018,NAFDAC,TABLET,PIPAXIN,ADAMS PHARMA (ANHUI) CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320mg,UNKNOWN,YES,PIPERAQUINE PHOSPHATE,,,,1,71,77,.,55,DHA-PPQ,PIPAXIN | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320mg | ADAMS PHARMA (ANHUI) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_82,NGA-24-AwL,TABLET,PIRAMAL TS,EMZOR PHARMA INDUSTRIES LTD,NIGERIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,120,.,960,.,.,.,120/960MG,YES,NO,N/A,individual package,10,A11-100118,1,71,77,.,55,DHA-PPQ,PIRAMAL TS | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 120/960MG | EMZOR PHARMA INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
487,BEN AWL DATA,TABLET,PLAQUENIL,SANOFI AVENTIS,FRANCE,1,CHLOROQUINE,.,.,0,200,.,.,.,.,.,200mg,NO,YES,HYDROXYCHLOROQUINE SULFATE,BLISTER PLAQUETTE,30,,1,68,.,.,4,CHLOROQUINE,PLAQUENIL | TABLET | CHLOROQUINE | 200mg | SANOFI AVENTIS,999*,0,.,.,.,.,.,.,511,BEN - SEARCH,PLAQUENIL,,,,,.,.,5
177,BEN AWL DATA,TABLET,PLASMOCUR,EXPHA / HUAZHONG PHARMA CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320mg,YES,YES,PHOSPHATE,individual package,"6, 9, 12",,1,71,77,.,55,DHA-PPQ,PLASMOCUR | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320mg | EXPHA / HUAZHONG PHARMA CO LTD,999*,0,.,.,.,.,.,.,517,BEN - SEARCH,PLASMOCUR (40/320),,,,,.,.,5
179,BEN AWL DATA,TABLET,PLASMOCUR,EXPHA / HUAZHONG PHARMA CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,80,.,640,.,.,.,80/640mg,YES,YES,PHOSPHATE,individual package,"3, 6,8",,1,71,77,.,55,DHA-PPQ,PLASMOCUR | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 80/640mg | EXPHA / HUAZHONG PHARMA CO LTD,999*,0,.,.,.,.,.,.,523,BEN - SEARCH,PLASMOCUR (80/640),,,,,.,.,5
4,CMR,TABLET,PLASMOTRIM LACTAB,ACINO PHARMA AG ; (FORMER) MEPHA LTD,SWITZERLAND,1,ARTESUNATE,.,.,0,200,.,.,.,.,.,200mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6, 12, 150",,1,65,.,.,32,ARTESUNATE,PLASMOTRIM LACTAB | TABLET | ARTESUNATE | 200mg | ACINO PHARMA AG ; (FORMER) MEPHA LTD,999*,0,.,.,.,.,.,.,.,.,.,"2410086 
2410083 ",,,,.,.,4
2,CMR,TABLET,PLASMOTRIM LACTAB,ACINO PHARMA AG ; (FORMER) MEPHA LTD,SWITZERLAND,1,ARTESUNATE,.,.,0,50,.,.,.,.,.,50mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"6, 12, 150, 600 ",,1,65,.,.,32,ARTESUNATE,PLASMOTRIM LACTAB | TABLET | ARTESUNATE | 50mg | ACINO PHARMA AG ; (FORMER) MEPHA LTD,999*,0,.,.,.,.,.,.,.,.,.,2410085 ; 2410087 ; 2410081,,,,.,.,4
285,BEN AWL DATA,DISPERSIBLE TABLET,PLUFENTRINE,INNOVA CAPTAB LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,PLUFENTRINE | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | INNOVA CAPTAB LTD,999*,0,.,.,.,.,.,.,495,BEN - SEARCH,PALUFANTRINE 20/120 DISPERSIBLE,,,,,.,.,5
287,BEN AWL DATA,DISPERSIBLE TABLET,PLUFENTRINE,INNOVA CAPTAB LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,PLUFENTRINE | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | INNOVA CAPTAB LTD,999*,0,.,.,.,.,.,.,496,BEN - SEARCH,PALUFANTRINE 40/240 DISPERSIBLE,,,,,.,.,5
289,BEN AWL DATA,DISPERSIBLE TABLET,PLUFENTRINE,INNOVA CAPTAB LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,PLUFENTRINE | DISPERSIBLE TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | INNOVA CAPTAB LTD,999*,0,.,.,.,.,.,.,497,BEN - SEARCH,PALUFANTRINE 80/480 DISPERSIBLE,,,,,.,.,5
284,BEN AWL DATA,TABLET,PLUFENTRINE,INNOVA CAPTAB LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,PLUFENTRINE | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | INNOVA CAPTAB LTD,999*,0,.,.,.,.,.,.,537,BEN - SEARCH,PLUFENTRINE 20/120 DISPERSIBLE,,,,,.,.,5
286,BEN AWL DATA,TABLET,PLUFENTRINE,INNOVA CAPTAB LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,YES,UNKNOWN,.,individual package,"6, 12",,1,61,74,.,40,AL,PLUFENTRINE | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | INNOVA CAPTAB LTD,999*,0,.,.,.,.,.,.,538,BEN - SEARCH,PLUFENTRINE 40/240,,,,,.,.,5
288,BEN AWL DATA,TABLET,PLUFENTRINE,INNOVA CAPTAB LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480mg,YES,UNKNOWN,.,individual package,6,,1,61,74,.,40,AL,PLUFENTRINE | TABLET | ARTEMETHER LUMEFANTRINE | 80/480mg | INNOVA CAPTAB LTD,999*,0,.,.,.,.,.,.,542,BEN - SEARCH,PLUFENTRINE 80/480,,,,,.,.,5
AwL_NGA_425,NGA-24-AwL,TABLET,PLUMAL,MCCOY PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,A11-100714,1,61,74,.,40,AL,PLUMAL | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | MCCOY PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1405,NAFDAC,TABLET,PRIMALAR,SAM PHARMA LTD,NIGERIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,500,.,25,.,.,.,500/25mg,UNKNOWN,UNKNOWN,.,,,,1,81,85,.,21,SP,PRIMALAR | TABLET | PYRIMETHAMINE SULFADOXINE | 500/25mg | SAM PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
360,GF,TABLET,PRIMAQUINE,MACLEODS / OXALIS,INDIA,1,PRIMAQUINE,.,.,0,15,.,.,.,.,.,15mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"10X10, 100",,1,78,.,.,13,PRIMAQUINE,PRIMAQUINE | TABLET | PRIMAQUINE | 15mg | MACLEODS / OXALIS,999*,0,.,.,M26,ERP REVIEWED; VALID UNTIL 23.MAY.2024,.,"MACLEODS PHARMACEUTICALS LTD.
BLOCK N2, VILLAGE THEDA,
POST OFFICE LODHIMAJRA, TEHSIL BADDI, DISTT. SOLAN,
HIMACHAL PRADESH, 174101",.,.,.,,,,,.,.,5
453,GF,TABLET,PRIMAQUINE,REMEDICA,CYPRUS,1,PRIMAQUINE,.,.,0,7.5,.,.,.,.,.,7.5mg,UNKNOWN,YES,DIPHOSPHATE,BLISTER PLAQUETTE,"100; 1000
10*10 TAB, 10*100 TAB",,1,78,.,.,13,PRIMAQUINE,PRIMAQUINE | TABLET | PRIMAQUINE | 7.5mg | REMEDICA,999*,0,.,.,M25,B,YES,LIMASSOL,.,.,.,,,,,.,.,5
488,GF,TABLET,PRIMAQUINE SANOFI,SANOFI AVENTIS,CANADA,1,PRIMAQUINE,.,.,0,15,.,.,.,.,.,15mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,100,,1,78,.,.,13,PRIMAQUINE,PRIMAQUINE SANOFI | TABLET | PRIMAQUINE | 15mg | SANOFI AVENTIS,999*,0,.,.,M26,B,YES,"LAVAL, QUEBEC",.,.,.,,,,,.,.,5
AwL_NGA_186,NGA-24-AwL,TABLET,PRIMEMAL QS TABLETS,IMPULSE PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80MG/480MG,YES,NO,N/A,individual package,6,999*,1,61,74,.,40,AL,PRIMEMAL QS TABLETS | TABLET | ARTEMETHER LUMEFANTRINE | 80MG/480MG | IMPULSE PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_421,NGA-24-AwL,TABLET,PRIMEMAL TABLETS,IMPULSE PHARMA PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20MG/120MG,YES,NO,N/A,individual package,24,999*,1,61,74,.,40,AL,PRIMEMAL TABLETS | TABLET | ARTEMETHER LUMEFANTRINE | 20MG/120MG | IMPULSE PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1004,NAFDAC,TABLET,PRO-FANTRINE,SAGA LABORATORIES,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,PRO-FANTRINE | TABLET | ARTEMETHER LUMEFANTRINE | 20/120mg | SAGA LABORATORIES,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-1390,NAFDAC,TABLET,PRO-FANTRINE DS FORMERLY PRO-FANTRINE FORTE,SAGA LABORATORIES SURVEY,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,40,.,240,.,.,.,40/240mg,UNKNOWN,UNKNOWN,.,,,,1,61,74,.,40,AL,PRO-FANTRINE DS FORMERLY PRO-FANTRINE FORTE | TABLET | ARTEMETHER LUMEFANTRINE | 40/240mg | SAGA LABORATORIES SURVEY,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0625,NAFDAC,TABLET,PROGJEK,HINDUSHAN PHARM,INDIA,1,PROGUANIL,.,.,0,100,.,.,.,.,.,100mg,UNKNOWN,UNKNOWN,.,,,,1,79,.,.,14,PROGUANIL,PROGJEK | TABLET | PROGUANIL | 100mg | HINDUSHAN PHARM,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0206,NAFDAC,TABLET,PROGUANIL,CAMBRIDGE HEALTH CARE LTD,INDIA,1,PROGUANIL,.,.,0,100,.,.,.,.,.,100mg,UNKNOWN,YES,HCL,,,C4-1281,1,79,.,.,14,PROGUANIL,PROGUANIL | TABLET | PROGUANIL | 100mg | CAMBRIDGE HEALTH CARE LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1697,NAFDAC,TABLET,PRONIL,VARDHMAN EXPORTS,IRAN,1,PROGUANIL,.,.,0,100,.,.,.,.,.,100mg,UNKNOWN,YES,HCL,,,,1,79,.,.,14,PROGUANIL,PRONIL | TABLET | PROGUANIL | 100mg | VARDHMAN EXPORTS,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
AwL_NGA_99,NGA-24-AwL,TABLET,PUBLITEM,ASTAMED HEALTHCARE PVT LTD,INDIA,2,ARTEMETHER,LUMEFANTRINE,.,0,80,.,480,.,.,.,80/480MG,YES,NO,N/A,individual package,6,B4-0200,1,61,74,.,40,AL,PUBLITEM | TABLET | ARTEMETHER LUMEFANTRINE | 80/480MG | ASTAMED HEALTHCARE PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
AwL_NGA_72,NGA-24-AwL,TABLET,PUKODRINE,MANCARE PHARMA PVT LTD,INDIA,1,PROGUANIL,.,.,0,100,.,.,.,.,.,100MG,YES,YES,HYDROCHLORIDE,unknown,100,A4-4042,1,79,.,.,14,PROGUANIL,PUKODRINE | TABLET | PROGUANIL | 100MG | MANCARE PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0998,NAFDAC,TABLET,PYMAL CAPSULE,OLIVE HEALTHCARE,INDIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40/320mg,UNKNOWN,YES,PIPERAQUINE PHOSPHATE,,,,1,71,77,.,55,DHA-PPQ,PYMAL CAPSULE | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40/320mg | OLIVE HEALTHCARE,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
507,"WHO, GF, CMR, BEN AWL DATA",TABLET,PYRAMAX,SHIN POONG PHARMA CO LTD,SOUTH KOREA,2,ARTESUNATE,PYRONODRINE,.,0,60,.,180,.,.,.,60/180mg,UNKNOWN,YES,TETRAPHOSPHATE,BLISTER PLAQUETTE,"3, 9,12, 90",B4-7546,1,65,80,.,49,AS-PYRONARIDINE,PYRAMAX | TABLET | ARTESUNATE PYRONODRINE | 60/180mg | SHIN POONG PHARMA CO LTD,999*,1,EMA ART 58 H-W-2319-2,.,M10,A-B,EMA ART 58 H-W- 2319,"SHIN POONG PHARMACEUTICAL CO., LTD,GYEONGGI-DO",638,BEN - SEARCH,PYRAMAX,17421901,.,.,.,.,.,0
AwL_NGA_213,NGA-24-AwL,TABLETS,PYRAMIN,DANA PHARMA LTD,NIGERIA,2,SULFADOXINE,PYRIMETHAMINE,.,0,500,.,25,.,.,.,500/25mg,UNKNOWN,no,N/A,individual package,3,B4-0789,1,81,85,.,21,SP,PYRAMIN | TABLETS | SULFADOXINE PYRIMETHAMINE | 500/25mg | DANA PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
254,GF,DISPERSIBLE TABLET,PYRIMETHAMINE+SULFADOXINE,GUILIN PHARMA CO LTD,CHINA,2,PYRIMETHAMINE,SULFADOXINE,.,0,12.5,.,250,.,.,.,12.5/250mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"1X3'; 10X3'; 50X3';
100X3'",,1,81,85,.,21,SP,PYRIMETHAMINE+SULFADOXINE | DISPERSIBLE TABLET | PYRIMETHAMINE SULFADOXINE | 12.5/250mg | GUILIN PHARMA CO LTD,999*,0,.,.,M29,A,MA178,"GUILIN PHARMACEUTICAL CO., LTD.
OSD, NO 43
QILIDIAN ROAD GUILIN, GUANGXI 541
004 CHINA",.,.,.,.,.,.,.,.,.,1
362,"WHO, GF",DISPERSIBLE TABLET,PYRIMETHAMINE+SULFADOXINE,MACLEODS / OXALIS,INDIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,12.5,.,250,.,.,.,12.5/250mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,11X10; 3X1; 3X10; 3X25; 3X50; 3X100,,1,81,85,.,21,SP,PYRIMETHAMINE+SULFADOXINE | DISPERSIBLE TABLET | PYRIMETHAMINE SULFADOXINE | 12.5/250mg | MACLEODS / OXALIS,999*,1,MA158,1-JUL-21,M29,A,MA158,"MACLEODS PHARMACEUTICALS LTD, UNIT 2, PLOT NO 25-27, SURVEY NO
366, PREMIER INDUSTRIAL ESTATE, KACHIGAM, DAMAN, 396 210, INDIA",.,.,.,.,.,.,.,.,.,1
258,GF,DISPERSIBLE TABLET,PYRIMETHAMINE+SULFADOXINE,GUILIN PHARMA CO LTD,CHINA,2,PYRIMETHAMINE,SULFADOXINE,.,0,25,.,500,.,.,.,25/500mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,"1X3'; 10X3'; 50X3';
100X3'",,1,81,85,.,21,SP,PYRIMETHAMINE+SULFADOXINE | DISPERSIBLE TABLET | PYRIMETHAMINE SULFADOXINE | 25/500mg | GUILIN PHARMA CO LTD,999*,0,.,.,M33,A,MA179,"GUILIN PHARMACEUTICAL CO., LTD.
OSD, NO 43
QILIDIAN ROAD GUILIN, GUANGXI 541
004 CHINA",.,.,.,.,.,.,.,.,.,1
363,"WHO, GF",DISPERSIBLE TABLET,PYRIMETHAMINE+SULFADOXINE,MACLEODS / OXALIS,INDIA,2,PYRIMETHAMINE,SULFADOXINE,.,0,25,.,500,.,.,.,25/500mg,UNKNOWN,UNKNOWN,.,BLISTER PLAQUETTE,10X10; 3X1; 3X10; 3X25; 3X50; 3X100,,1,81,85,.,21,SP,PYRIMETHAMINE+SULFADOXINE | DISPERSIBLE TABLET | PYRIMETHAMINE SULFADOXINE | 25/500mg | MACLEODS / OXALIS,999*,1,MA159,1-JUL-21,M33,A,MA159,"MACLEODS PHARMACEUTICALS LTD, UNIT 2, PLOT NO 25-27, SURVEY NO
366, PREMIER INDUSTRIAL ESTATE, KACHIGAM, DAMAN, 396 210, INDIA",.,.,.,.,.,.,.,.,.,1
255,"WHO, GF",TABLET,PYRIMETHAMINE+SULFADOXINE,GUILIN PHARMA CO LTD,CHINA,2,PYRIMETHAMINE,SULFADOXINE,.,0,25,.,500,.,.,.,25/500mg,YES,UNKNOWN,.,BLISTER PLAQUETTE,"3X1, 3X10, 3X50, 3X100; HDPE BOTTLE 100X1; 1000X1",,1,81,85,.,21,SP,PYRIMETHAMINE+SULFADOXINE | TABLET | PYRIMETHAMINE SULFADOXINE | 25/500mg | GUILIN PHARMA CO LTD,999*,1,MA113,31-OCT-18,M33,A,MA113,"GUILIN PHARMACEUTICALS CO.
LTD, NO. 43 QUILIDIAN ROAD,",.,.,.,.,.,.,.,.,.,1
AwL_NGA_207,NGA-24-AwL,TABLET,QINGHAO,KEDI HEALTHCARE INDUSTRIES NIGERIA LTD,NIGERIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,40,.,320,.,.,.,40MG/320MG,UNKNOWN,yes,phosphate,individual package,8,999*,1,71,77,.,55,DHA-PPQ,QINGHAO | TABLET | DIHYDROARTEMISININ PIPERAQUINE | 40MG/320MG | KEDI HEALTHCARE INDUSTRIES NIGERIA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0280,NAFDAC,TABLET,QUIMAL,DANA PHARMA LTD,NIGERIA,1,CHLOROQUINE,.,.,0,250,.,.,.,.,.,250mg,UNKNOWN,YES,PHOSPHATE,,,#04-1785,1,68,.,.,4,CHLOROQUINE,QUIMAL | TABLET | CHLOROQUINE | 250mg | DANA PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0990,NAFDAC,TABLET,QUINETEX-,MANEESH PHARMA PVT LTD,INDIA,1,QUININE,.,.,0,300,.,.,.,.,.,300mg,UNKNOWN,YES,SULPHATE,,,,1,83,.,.,19,QUININE,QUINETEX- | TABLET | QUININE | 300mg | MANEESH PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240329_017,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET - FILM COATED,QUINIMAX,SANOFI AVENTIS,SPAIN,1,QUININE,.,.,0,125,.,.,.,.,.,125mg,UNKNOWN,NO,.,individual package,18,,1,83,.,.,19,QUININE,QUINIMAX | TABLET - FILM COATED | QUININE | 125mg | SANOFI AVENTIS,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-1416,NAFDAC,TABLET,QUINIMAX,SANOFI-SYNTHELABO SA,SPAIN,1,QUININE,.,.,0,125,.,.,.,.,.,125mg,UNKNOWN,YES,HCL,,,,1,83,.,.,19,QUININE,QUINIMAX | TABLET | QUININE | 125mg | SANOFI-SYNTHELABO SA,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240326_022,CMR PRODCUT ADDED DURING DATA COLLECTION,TABLET,QUINIMAX,SANOFI AVENTIS,SPAIN,1,QUININE,.,.,0,500,.,.,.,.,.,500mg,UNKNOWN,YES,HYDROCHLORIDE,BLISTER PLAQUETTE,9,,1,83,.,.,19,QUININE,QUINIMAX | TABLET | QUININE | 500mg | SANOFI AVENTIS,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
